filename,puzzle_correct,patch_matches,time_s
224784_Embroidery_sample_for_a_mans_suit_primary.jpg,1,9,1.35
224787_Embroidery_sample_for_a_mans_suit_or_waistcoat_primary.jpg,0,5,1.33
224793_Sample_primary.jpg,0,7,1.35
224805_Sample_primary.jpg,0,7,1.38
224819_Sample_primary.jpg,1,9,1.33
224851_Sample_primary.jpg,0,3,1.33
224854_Sample_primary.jpg,0,3,1.32
225289_Piece_primary.jpg,0,6,1.33
225403_Border_primary.jpg,0,2,1.30
225849_Piece_primary.jpg,0,2,1.34
225857_Piece_primary.jpg,1,9,1.31
225875_Piece_primary.jpg,0,4,1.32
225904_Piece_primary.jpg,0,1,1.35
225908_Piece_primary.jpg,0,0,1.31
225929_Piece_primary.jpg,1,9,1.34
225972_Piece_primary.jpg,0,4,1.32
225992_Piece_primary.jpg,0,0,1.34
226015_Piece_primary.jpg,0,3,1.32
226196_Hanging_primary.jpg,0,3,1.33
226199_Picture_with_stumpwork_embroidery_primary.jpg,1,9,1.50
226202_Cover_primary.jpg,0,3,1.38
226208_Piece_primary.jpg,0,3,1.36
226216_Piece_primary.jpg,0,4,1.51
226233_Piece_primary.jpg,0,1,1.51
226234_Piece_primary.jpg,0,0,1.35
226241_Piece_primary.jpg,0,6,1.37
226357_Piece_primary.jpg,0,0,1.42
226376_Border_primary.jpg,0,5,1.31
226420_Sample_book_primary.jpg,0,2,1.35
226453_Piece_primary.jpg,0,7,1.37
226456_Length_of_wool_damask_primary.jpg,0,7,1.44
226483_Dress_border_primary.jpg,1,9,1.32
226489_Dress_border_primary.jpg,0,6,1.31
226493_Piece_primary.jpg,0,7,1.35
226495_Altar_frontal_primary.jpg,0,3,1.35
226517_Piece_primary.jpg,0,3,1.41
226535_Sampler_primary.jpg,1,9,1.51
226537_Sampler_primary.jpg,1,9,1.50
226539_Embroidered_map_sampler_primary.jpg,1,9,1.54
226572_Runner_primary.jpg,0,1,1.41
226600_Abraham_Entertaining_the_Angels_from_the_Story_of_primary.jpg,1,9,1.52
226639_Handkerchief_primary.jpg,1,9,1.34
226654_Handkerchief_primary.jpg,1,9,1.33
226669_Piece_primary.jpg,0,2,1.40
226700_Piece_primary.jpg,1,9,1.42
226713_Lengths_of_velvet_primary.jpg,0,1,1.34
226753_Piece_primary.jpg,0,2,1.37
226811_Judith_with_the_Head_of_Holofernes_and_Her_Maid_primary.jpg,0,7,1.44
226812_Piece_primary.jpg,0,0,1.39
226956_The_Garden_of_False_Learning_from_The_Table_of_Ceb_primary.jpg,0,7,1.35
226983_Pair_of_chair_backs_primary.jpg,1,9,1.51
227026_November_from_a_set_of_The_Months_of_Lucas_primary.jpg,0,6,1.44
227068_Cover_primary.jpg,0,1,1.32
227115_Handkerchief_primary.jpg,1,9,1.32
227132_Piece_primary.jpg,0,0,1.43
227135_Red_Silk_Velvet_primary.jpg,0,0,1.33
227153_Letter_case_primary.jpg,0,7,1.32
227171_Part_of_an_orphrey_primary.jpg,1,9,1.30
227178_Piece_primary.jpg,0,5,1.35
227187_Hood_for_a_cope_primary.jpg,1,9,1.40
227189_Piece_primary.jpg,0,1,1.35
227204_Piece_primary.jpg,0,6,1.34
227214_Piece_primary.jpg,0,5,1.38
227229_Piece_primary.jpg,0,4,1.39
227233_Piece_primary.jpg,0,4,1.48
227251_Panel_for_a_dress_primary.jpg,1,9,1.38
227302_Piece_primary.jpg,0,7,1.39
227309_Panel_with_mythological_scenes_primary.jpg,0,3,1.33
227428_Handkerchief_primary.jpg,0,0,1.34
227429_Handkerchief_primary.jpg,1,9,1.32
227457_Piece_primary.jpg,0,1,1.44
